sub,hemi,label,total_surface_area_.mm.2.,cortical_thickness_mean,dataset,group,group_hemi,sulcal_depth_mm
146937,lh,prcus-a,315,2.175,HCP_discovery,young adult,ya lh,16.6456251406894
146937,lh,prcus-i,517,2.126,HCP_discovery,young adult,ya lh,13.9317902193515
146937,lh,prcus-p,229,2.382,HCP_discovery,young adult,ya lh,10.9893802743445
146937,lh,spls,310,2.711,HCP_discovery,young adult,ya lh,13.1978264742088
146937,lh,sps,129,2.206,HCP_discovery,young adult,ya lh,3.38675458497105
146937,lh,sspls,52,3.675,HCP_discovery,young adult,ya lh,2.43255924895272
146937,rh,ifrms,102,3.57,HCP_discovery,young adult,ya rh,1.71112651695596
146937,rh,mcgs,536,2.158,HCP_discovery,young adult,ya rh,13.2877444902099
146937,rh,pos,1024,2.231,HCP_discovery,young adult,ya rh,19.8196646980355
146937,rh,prculs,460,1.974,HCP_discovery,young adult,ya rh,14.1056054107865
146937,rh,prcus-a,247,2.367,HCP_discovery,young adult,ya rh,9.20055705036097
146937,rh,prcus-i,586,2.185,HCP_discovery,young adult,ya rh,12.6497328046575
146937,rh,prcus-p,309,2.409,HCP_discovery,young adult,ya rh,11.1335601571958
146937,rh,spls,303,2.731,HCP_discovery,young adult,ya rh,11.2378786100598
146937,rh,sps,144,2.074,HCP_discovery,young adult,ya rh,5.65075899986154
151425,lh,icgs-p,83,3.039,HCP_discovery,young adult,ya lh,2.31179024146148
151425,lh,ifrms,117,3.433,HCP_discovery,young adult,ya lh,3.70876228609112
151425,lh,mcgs,344,2.108,HCP_discovery,young adult,ya lh,12.130871653394
151425,lh,pos,1326,2.329,HCP_discovery,young adult,ya lh,20.6666075628755
151425,lh,prculs,507,2.282,HCP_discovery,young adult,ya lh,13.8774728716002
151425,lh,prcus-a,441,2.26,HCP_discovery,young adult,ya lh,14.175634685599
151425,lh,prcus-i,182,2.351,HCP_discovery,young adult,ya lh,6.47818314059122
151425,lh,prcus-p,388,2.27,HCP_discovery,young adult,ya lh,12.3760998447775
151425,lh,spls,683,2.639,HCP_discovery,young adult,ya lh,12.8024734081586
151425,lh,sps,791,2.13,HCP_discovery,young adult,ya lh,14.3862436721113
151425,lh,sspls,60,2.982,HCP_discovery,young adult,ya lh,2.21314528771668
151425,rh,ifrms,71,2.817,HCP_discovery,young adult,ya rh,0.693861935325519
151425,rh,mcgs,780,2.275,HCP_discovery,young adult,ya rh,12.7187184639018
151425,rh,pos,1096,2.384,HCP_discovery,young adult,ya rh,18.267402342215
151425,rh,prculs,484,2.206,HCP_discovery,young adult,ya rh,14.9780622173111
151425,rh,prcus-a,288,2.256,HCP_discovery,young adult,ya rh,6.21839943546585
151425,rh,prcus-i,443,2.299,HCP_discovery,young adult,ya rh,11.520314741162
151425,rh,prcus-p,329,2.7,HCP_discovery,young adult,ya rh,5.4757736850826
151425,rh,spls,633,2.603,HCP_discovery,young adult,ya rh,12.6961458158406
151425,rh,sps,459,2.204,HCP_discovery,young adult,ya rh,12.6232761396291
151829,lh,ifrms,20,3.595,HCP_discovery,young adult,ya lh,1.80989883405281
151829,lh,mcgs,843,2.276,HCP_discovery,young adult,ya lh,13.6699725993974
151829,lh,pos,845,2.288,HCP_discovery,young adult,ya lh,18.660475033506
151829,lh,prculs,299,2.043,HCP_discovery,young adult,ya lh,11.0137384824825
151829,lh,prcus-a,303,2.081,HCP_discovery,young adult,ya lh,8.73402317399677
151829,lh,prcus-i,415,2.224,HCP_discovery,young adult,ya lh,11.109307034001
151829,lh,prcus-p,102,2.156,HCP_discovery,young adult,ya lh,3.45753831103461
151829,lh,spls,672,2.468,HCP_discovery,young adult,ya lh,12.092138672589
151829,lh,sps,191,1.927,HCP_discovery,young adult,ya lh,6.0928975605105
151829,lh,sspls,10,2.918,HCP_discovery,young adult,ya lh,1.89399519493385
151829,rh,ifrms,58,3.307,HCP_discovery,young adult,ya rh,1.48187601139525
151829,rh,mcgs,611,2.305,HCP_discovery,young adult,ya rh,12.7259937086342
151829,rh,pos,1381,2.322,HCP_discovery,young adult,ya rh,20.840473206087
151829,rh,prculs,346,2.039,HCP_discovery,young adult,ya rh,12.6796711259186
151829,rh,prcus-a,553,2.144,HCP_discovery,young adult,ya rh,11.7852682097612
151829,rh,prcus-i,227,2.312,HCP_discovery,young adult,ya rh,5.42299030214701
151829,rh,prcus-p,187,2.317,HCP_discovery,young adult,ya rh,7.7116269754546
151829,rh,spls,562,2.505,HCP_discovery,young adult,ya rh,13.9896701031338
151829,rh,sps,311,1.902,HCP_discovery,young adult,ya rh,9.00068323431192
151829,rh,sspls,19,3.174,HCP_discovery,young adult,ya rh,1.50606083667953
164939,lh,ifrms,52,3.507,HCP_discovery,young adult,ya lh,1.86535056455275
164939,lh,mcgs,485,1.992,HCP_discovery,young adult,ya lh,13.0473549143655
164939,lh,pos,704,2.35,HCP_discovery,young adult,ya lh,17.7563539686238
164939,lh,prculs,483,1.986,HCP_discovery,young adult,ya lh,14.9210699121913
164939,lh,prcus-a,108,2.074,HCP_discovery,young adult,ya lh,10.0253692563536
164939,lh,prcus-i,213,2.121,HCP_discovery,young adult,ya lh,10.2093411213382
164939,lh,prcus-p,241,2.122,HCP_discovery,young adult,ya lh,8.29195551238634
164939,lh,spls,495,2.527,HCP_discovery,young adult,ya lh,12.4739220149535
164939,lh,sps,462,1.806,HCP_discovery,young adult,ya lh,13.4709079385344
164939,rh,icgs-p,25,3.177,HCP_discovery,young adult,ya rh,2.54866006873176
164939,rh,ifrms,26,3.183,HCP_discovery,young adult,ya rh,2.41488350380194
164939,rh,mcgs,721,2.066,HCP_discovery,young adult,ya rh,12.5998428100109
164939,rh,pos,619,2.553,HCP_discovery,young adult,ya rh,17.6861096509145
164939,rh,prculs,442,2.165,HCP_discovery,young adult,ya rh,14.9769040971864
164939,rh,prcus-a,189,2.237,HCP_discovery,young adult,ya rh,11.0781544954733
164939,rh,prcus-i,124,2.065,HCP_discovery,young adult,ya rh,7.37021078852776
164939,rh,prcus-p,194,2.243,HCP_discovery,young adult,ya rh,7.46347082614231
164939,rh,spls,474,2.698,HCP_discovery,young adult,ya rh,10.5729807111626
164939,rh,sps,167,1.92,HCP_discovery,young adult,ya rh,7.07714913877411
168240,lh,ifrms,101,2.883,HCP_replication,young adult,ya lh,3.8177936311996
168240,lh,mcgs,589,2.14,HCP_replication,young adult,ya lh,15.7017971002689
168240,lh,pos,1034,2.345,HCP_replication,young adult,ya lh,19.5348376939978
168240,lh,prculs,572,2.111,HCP_replication,young adult,ya lh,15.4623065977417
168240,lh,prcus-a,309,2.227,HCP_replication,young adult,ya lh,10.5136582818634
168240,lh,prcus-i,361,2.211,HCP_replication,young adult,ya lh,14.5868279769965
168240,lh,prcus-p,245,2.274,HCP_replication,young adult,ya lh,12.5639849474871
168240,lh,spls,419,2.567,HCP_replication,young adult,ya lh,11.1172106795175
168240,lh,sps,342,2.042,HCP_replication,young adult,ya lh,12.7866463457008
168240,rh,icgs-p,12,2.666,HCP_replication,young adult,ya rh,1.31215689806004
168240,rh,ifrms,63,3.377,HCP_replication,young adult,ya rh,2.60806577165273
168240,rh,mcgs,873,2.24,HCP_replication,young adult,ya rh,16.1768391060946
168240,rh,pos,1075,2.456,HCP_replication,young adult,ya rh,23.9545789411124
168240,rh,prculs,822,2.358,HCP_replication,young adult,ya rh,16.5382671625083
168240,rh,prcus-a,125,2.372,HCP_replication,young adult,ya rh,8.38770224738815
168240,rh,prcus-i,214,2.388,HCP_replication,young adult,ya rh,7.9424327239625
168240,rh,prcus-p,388,2.234,HCP_replication,young adult,ya rh,11.7283813636365
168240,rh,spls,428,2.541,HCP_replication,young adult,ya rh,11.6295607621215
168240,rh,sps,575,2.107,HCP_replication,young adult,ya rh,12.6383396362675
176744,lh,ifrms,112,3.709,HCP_discovery,young adult,ya lh,1.83046400562517
176744,lh,mcgs,1098,2.183,HCP_discovery,young adult,ya lh,15.1773192354664
176744,lh,pos,1080,2.463,HCP_discovery,young adult,ya lh,22.018247593696
176744,lh,prculs,193,2.427,HCP_discovery,young adult,ya lh,11.7271125194647
176744,lh,prcus-a,115,2.552,HCP_discovery,young adult,ya lh,13.4259898603327
176744,lh,prcus-i,764,2.217,HCP_discovery,young adult,ya lh,14.6434023170097
176744,lh,prcus-p,196,2.488,HCP_discovery,young adult,ya lh,7.39405534446933
176744,lh,spls,645,2.516,HCP_discovery,young adult,ya lh,13.8053449748933
176744,lh,sps,369,1.939,HCP_discovery,young adult,ya lh,11.5710966395412
176744,rh,icgs-p,31,3.959,HCP_discovery,young adult,ya rh,1.12567818650437
176744,rh,ifrms,285,2.665,HCP_discovery,young adult,ya rh,8.31267110246149
176744,rh,mcgs,677,2.207,HCP_discovery,young adult,ya rh,15.6205907380792
176744,rh,pos,1214,2.452,HCP_discovery,young adult,ya rh,25.8318383770479
176744,rh,prculs,356,2.549,HCP_discovery,young adult,ya rh,17.0272874578054
176744,rh,prcus-a,139,2.609,HCP_discovery,young adult,ya rh,11.4679950648469
176744,rh,prcus-i,223,2.364,HCP_discovery,young adult,ya rh,14.2202204316449
176744,rh,prcus-p,98,2.822,HCP_discovery,young adult,ya rh,2.20910585778068
176744,rh,spls,413,2.704,HCP_discovery,young adult,ya rh,13.4295069085551
176744,rh,sps,383,2.135,HCP_discovery,young adult,ya rh,11.1640043340429
176744,rh,sspls,28,3.275,HCP_discovery,young adult,ya rh,3.03797144317927
180937,lh,icgs-p,22,3.321,HCP_discovery,young adult,ya lh,2.31254144574926
180937,lh,ifrms,47,3.259,HCP_discovery,young adult,ya lh,1.1459060625139
180937,lh,mcgs,969,1.89,HCP_discovery,young adult,ya lh,16.7957924187517
180937,lh,pos,1302,2.139,HCP_discovery,young adult,ya lh,19.0000935124773
180937,lh,prculs,211,2.473,HCP_discovery,young adult,ya lh,12.1143260218098
180937,lh,prcus-a,377,1.928,HCP_discovery,young adult,ya lh,9.42900255256955
180937,lh,prcus-i,449,2.05,HCP_discovery,young adult,ya lh,11.2623698116809
180937,lh,prcus-p,357,2.078,HCP_discovery,young adult,ya lh,8.26476878796942
180937,lh,spls,702,2.431,HCP_discovery,young adult,ya lh,12.6477929081649
180937,lh,sps,182,1.831,HCP_discovery,young adult,ya lh,6.70207516291072
180937,lh,sspls,27,2.432,HCP_discovery,young adult,ya lh,2.41299616581917
180937,rh,icgs-p,28,2.864,HCP_discovery,young adult,ya rh,0.971688882540651
180937,rh,ifrms,93,3.035,HCP_discovery,young adult,ya rh,2.16646160662248
180937,rh,mcgs,593,1.88,HCP_discovery,young adult,ya rh,13.508606361271
180937,rh,pos,1874,2.508,HCP_discovery,young adult,ya rh,19.9015749797761
180937,rh,prculs,381,1.895,HCP_discovery,young adult,ya rh,13.0335893114659
180937,rh,prcus-a,499,1.91,HCP_discovery,young adult,ya rh,11.28797960525
180937,rh,prcus-i,340,2.138,HCP_discovery,young adult,ya rh,6.0462279848044
180937,rh,prcus-p,402,2.302,HCP_discovery,young adult,ya rh,7.1742440550695
180937,rh,spls,688,2.294,HCP_discovery,young adult,ya rh,13.7195469438136
180937,rh,sps,626,1.861,HCP_discovery,young adult,ya rh,16.3142596700448
180937,rh,sspls,17,2.668,HCP_discovery,young adult,ya rh,1.19285618638783
185947,lh,ifrms,31,3.34,HCP_discovery,young adult,ya lh,1.31185533000801
185947,lh,mcgs,674,2.141,HCP_discovery,young adult,ya lh,15.1035490861619
185947,lh,pos,1016,2.313,HCP_discovery,young adult,ya lh,18.7372232765424
185947,lh,prculs,664,2.188,HCP_discovery,young adult,ya lh,16.6985565814532
185947,lh,prcus-a,190,2.225,HCP_discovery,young adult,ya lh,8.58266314826184
185947,lh,prcus-i,284,2.222,HCP_discovery,young adult,ya lh,11.9922020581485
185947,lh,prcus-p,187,2.273,HCP_discovery,young adult,ya lh,11.4553132374416
185947,lh,spls,420,2.676,HCP_discovery,young adult,ya lh,11.7110431853575
185947,lh,sps,832,1.994,HCP_discovery,young adult,ya lh,11.0306362263588
185947,rh,icgs-p,61,3.24,HCP_discovery,young adult,ya rh,4.85519736592652
185947,rh,ifrms,89,3.974,HCP_discovery,young adult,ya rh,0.714825011367071
185947,rh,mcgs,857,2.269,HCP_discovery,young adult,ya rh,12.7589653557862
185947,rh,pos,943,2.399,HCP_discovery,young adult,ya rh,17.4168828419797
185947,rh,prculs,493,2.165,HCP_discovery,young adult,ya rh,11.5608197339135
185947,rh,prcus-a,105,2.56,HCP_discovery,young adult,ya rh,3.15805309449058
185947,rh,prcus-i,457,2.216,HCP_discovery,young adult,ya rh,10.2832713339211
185947,rh,prcus-p,149,2.157,HCP_discovery,young adult,ya rh,6.48015483160066
185947,rh,spls,463,2.607,HCP_discovery,young adult,ya rh,10.3709658075247
185947,rh,sps,529,1.931,HCP_discovery,young adult,ya rh,10.9755574190492
214019,lh,ifrms,22,3.476,HCP_discovery,young adult,ya lh,2.2214163775953
214019,lh,mcgs,892,2.216,HCP_discovery,young adult,ya lh,15.096220914614
214019,lh,pos,1176,2.353,HCP_discovery,young adult,ya lh,16.6993953549265
214019,lh,prculs,93,2.433,HCP_discovery,young adult,ya lh,3.97293699506352
214019,lh,prcus-a,45,2.469,HCP_discovery,young adult,ya lh,9.27272474374182
214019,lh,prcus-i,175,2.43,HCP_discovery,young adult,ya lh,9.58679251108457
214019,lh,prcus-p,152,2.38,HCP_discovery,young adult,ya lh,7.9800712782798
214019,lh,spls,532,2.721,HCP_discovery,young adult,ya lh,13.6755402617824
214019,lh,sps,153,2.437,HCP_discovery,young adult,ya lh,5.55891163918013
214019,rh,icgs-p,35,3.178,HCP_discovery,young adult,ya rh,1.3075619449818
214019,rh,ifrms,69,4.014,HCP_discovery,young adult,ya rh,1.29192674591221
214019,rh,mcgs,528,2.217,HCP_discovery,young adult,ya rh,12.5204428594929
214019,rh,pos,500,2.587,HCP_discovery,young adult,ya rh,18.2558518763976
214019,rh,prculs,449,2.261,HCP_discovery,young adult,ya rh,13.9476064186437
214019,rh,prcus-a,184,2.253,HCP_discovery,young adult,ya rh,9.05825823239997
214019,rh,prcus-i,282,2.542,HCP_discovery,young adult,ya rh,9.3066736881352
214019,rh,prcus-p,284,2.395,HCP_discovery,young adult,ya rh,9.17137685606292
214019,rh,spls,392,2.764,HCP_discovery,young adult,ya rh,11.269790535951
214019,rh,sps,158,2.288,HCP_discovery,young adult,ya rh,6.00208081324785
268749,lh,icgs-p,16,2.953,HCP_discovery,young adult,ya lh,1.36771122928806
268749,lh,ifrms,54,3.853,HCP_discovery,young adult,ya lh,2.91963788726472
268749,lh,mcgs,504,2.195,HCP_discovery,young adult,ya lh,15.4377529797474
268749,lh,pos,1715,2.438,HCP_discovery,young adult,ya lh,21.0552842839624
268749,lh,prculs,451,2.074,HCP_discovery,young adult,ya lh,13.9009648180163
268749,lh,prcus-a,1172,2.152,HCP_discovery,young adult,ya lh,13.4317063624299
268749,lh,prcus-i,261,2.456,HCP_discovery,young adult,ya lh,9.29680840393439
268749,lh,prcus-p,91,2.546,HCP_discovery,young adult,ya lh,6.44852914588995
268749,lh,spls,377,2.84,HCP_discovery,young adult,ya lh,11.8501393051654
268749,lh,sps,265,2.192,HCP_discovery,young adult,ya lh,10.5717249789843
268749,lh,sspls,25,3.168,HCP_discovery,young adult,ya lh,2.8181038128052
268749,rh,ifrms,67,3.537,HCP_discovery,young adult,ya rh,2.64435001878346
268749,rh,mcgs,1022,2.273,HCP_discovery,young adult,ya rh,16.6656259480871
268749,rh,pos,1139,2.526,HCP_discovery,young adult,ya rh,24.1570391026082
268749,rh,prculs,372,2.126,HCP_discovery,young adult,ya rh,15.9533730794433
268749,rh,prcus-a,143,2.467,HCP_discovery,young adult,ya rh,11.1233220498724
268749,rh,prcus-i,370,2.332,HCP_discovery,young adult,ya rh,12.7345221709551
268749,rh,prcus-p,78,2.28,HCP_discovery,young adult,ya rh,5.8899969452966
268749,rh,spls,212,2.758,HCP_discovery,young adult,ya rh,8.07125932601349
268749,rh,sps,346,2.023,HCP_discovery,young adult,ya rh,15.3086278437149
268749,rh,sspls,13,3.579,HCP_discovery,young adult,ya rh,1.32022759391695
301_S_6326,lh,icgs-p,24,3.197,ADNI,older adult,oa lh,2.21758159061053
301_S_6326,lh,ifrms,100,3.263,ADNI,older adult,oa lh,1.92557850979575
301_S_6326,lh,mcgs,696,2.302,ADNI,older adult,oa lh,14.6991863052042
301_S_6326,lh,pos,953,2.565,ADNI,older adult,oa lh,19.0012548931857
301_S_6326,lh,prculs,175,2.054,ADNI,older adult,oa lh,18.4426413711105
301_S_6326,lh,prcus-a,378,2.424,ADNI,older adult,oa lh,8.54907719531928
301_S_6326,lh,prcus-i,333,2.376,ADNI,older adult,oa lh,11.3324498672648
301_S_6326,lh,prcus-p,168,3.182,ADNI,older adult,oa lh,2.81877043619796
301_S_6326,lh,spls,393,2.737,ADNI,older adult,oa lh,13.4120869614272
301_S_6326,lh,sps,293,2.145,ADNI,older adult,oa lh,13.3388238401436
301_S_6326,lh,sspls,27,2.957,ADNI,older adult,oa lh,2.53363435477109
301_S_6326,rh,ifrms,22,3.257,ADNI,older adult,oa rh,1.86407825631082
301_S_6326,rh,mcgs,859,2.102,ADNI,older adult,oa rh,14.8769559612439
301_S_6326,rh,pos,1009,2.26,ADNI,older adult,oa rh,22.8946705432577
301_S_6326,rh,prculs,407,1.879,ADNI,older adult,oa rh,18.4193038864361
301_S_6326,rh,prcus-a,158,2.617,ADNI,older adult,oa rh,9.31475951643187
301_S_6326,rh,prcus-i,328,2.093,ADNI,older adult,oa rh,12.2575927398706
301_S_6326,rh,prcus-p,144,2.884,ADNI,older adult,oa rh,2.7632546988901
301_S_6326,rh,spls,589,2.555,ADNI,older adult,oa rh,11.9416168917548
301_S_6326,rh,sps,428,1.796,ADNI,older adult,oa rh,13.7584612503489
301_S_6326,rh,sspls,75,3.622,ADNI,older adult,oa rh,2.14084232165637
365343,lh,icgs-p,16,2.805,HCP_discovery,young adult,ya lh,2.19185955631933
365343,lh,ifrms,91,3.18,HCP_discovery,young adult,ya lh,4.82794112896149
365343,lh,mcgs,803,2.225,HCP_discovery,young adult,ya lh,16.4213773882384
365343,lh,pos,1040,2.21,HCP_discovery,young adult,ya lh,16.4342090527408
365343,lh,prculs,290,2.121,HCP_discovery,young adult,ya lh,10.9615328551368
365343,lh,prcus-a,362,2.157,HCP_discovery,young adult,ya lh,7.00563946388277
365343,lh,prcus-i,168,2.186,HCP_discovery,young adult,ya lh,11.2848554424534
365343,lh,prcus-p,69,2.801,HCP_discovery,young adult,ya lh,5.83886153909184
365343,lh,spls,415,2.606,HCP_discovery,young adult,ya lh,13.7296471844876
365343,lh,sspls,23,3.291,HCP_discovery,young adult,ya lh,3.64760498661651
365343,rh,icgs-p,37,3.728,HCP_discovery,young adult,ya rh,0.833176163457467
365343,rh,ifrms,50,3.24,HCP_discovery,young adult,ya rh,2.1962159904906
365343,rh,mcgs,642,2.288,HCP_discovery,young adult,ya rh,14.8911781481437
365343,rh,pos,626,2.386,HCP_discovery,young adult,ya rh,18.0980546303186
365343,rh,prculs,308,2.167,HCP_discovery,young adult,ya rh,9.28017372845548
365343,rh,prcus-a,107,2.555,HCP_discovery,young adult,ya rh,7.15080454942454
365343,rh,prcus-i,454,2.282,HCP_discovery,young adult,ya rh,9.79701505704021
365343,rh,prcus-p,58,2.675,HCP_discovery,young adult,ya rh,1.18376384624731
365343,rh,spls,321,2.671,HCP_discovery,young adult,ya rh,12.0766127898303
365343,rh,sps,302,2.054,HCP_discovery,young adult,ya rh,15.5631645030683
365343,rh,sspls,26,3,HCP_discovery,young adult,ya rh,0.572222455346569
380036,lh,icgs-p,18,2.492,HCP_discovery,young adult,ya lh,2.31023309439236
380036,lh,ifrms,66,3.114,HCP_discovery,young adult,ya lh,3.5786785324195
380036,lh,mcgs,808,2.247,HCP_discovery,young adult,ya lh,13.8864721412875
380036,lh,pos,953,2.319,HCP_discovery,young adult,ya lh,21.2290404093032
380036,lh,prculs,512,2.882,HCP_discovery,young adult,ya lh,12.6562383480306
380036,lh,prcus-a,440,2.25,HCP_discovery,young adult,ya lh,11.3409133189944
380036,lh,prcus-i,181,2.387,HCP_discovery,young adult,ya lh,6.07791019750132
380036,lh,prcus-p,451,2.134,HCP_discovery,young adult,ya lh,11.4424132294413
380036,lh,spls,636,2.705,HCP_discovery,young adult,ya lh,14.0685913933555
380036,lh,sps,571,2.036,HCP_discovery,young adult,ya lh,11.6608247813752
380036,lh,sspls,45,2.865,HCP_discovery,young adult,ya lh,2.87026327204423
380036,rh,icgs-p,63,3.375,HCP_discovery,young adult,ya rh,3.92486737737855
380036,rh,ifrms,51,3.664,HCP_discovery,young adult,ya rh,1.72529374005067
380036,rh,mcgs,854,2.217,HCP_discovery,young adult,ya rh,15.137891653294
380036,rh,pos,1013,2.47,HCP_discovery,young adult,ya rh,21.9582792196422
380036,rh,prculs,348,2.012,HCP_discovery,young adult,ya rh,13.3057170781136
380036,rh,prcus-a,293,2.48,HCP_discovery,young adult,ya rh,9.11959234545564
380036,rh,prcus-i,407,2.219,HCP_discovery,young adult,ya rh,13.3322413607295
380036,rh,prcus-p,462,2.297,HCP_discovery,young adult,ya rh,8.15933531723583
380036,rh,spls,607,2.92,HCP_discovery,young adult,ya rh,9.40887795022473
380036,rh,sps,195,2.029,HCP_discovery,young adult,ya rh,4.52545324658908
380036,rh,sspls,17,2.73,HCP_discovery,young adult,ya rh,1.63883928211336
