alpha_level,fold,RMSE,Sulci,beta,Model
0.355,13.0,5.395302931558791,pos,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,13.0,5.395302931558791,sbps,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,13.0,5.395302931558791,prculs-d,-1.0295661019030622,"Lasso(alpha=0.355, max_iter=10000)"
0.355,13.0,5.395302931558791,prcus-p,-0.5967816804492696,"Lasso(alpha=0.355, max_iter=10000)"
0.355,13.0,5.395302931558791,prcus-i,-2.1751751466996896,"Lasso(alpha=0.355, max_iter=10000)"
0.355,13.0,5.395302931558791,prcus-a,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,13.0,5.395302931558791,ifrms,-2.7648008794688215,"Lasso(alpha=0.355, max_iter=10000)"
0.355,13.0,5.395302931558791,sspls-v,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,14.0,5.744119764855598,mcgs,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,14.0,5.744119764855598,pos,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,14.0,5.744119764855598,sbps,-0.4536590219333392,"Lasso(alpha=0.355, max_iter=10000)"
0.355,14.0,5.744119764855598,prculs-d,-0.9973950386923568,"Lasso(alpha=0.355, max_iter=10000)"
0.355,14.0,5.744119764855598,prcus-p,-0.530877083733282,"Lasso(alpha=0.355, max_iter=10000)"
0.355,14.0,5.744119764855598,prcus-i,-1.520145828263393,"Lasso(alpha=0.355, max_iter=10000)"
0.355,14.0,5.744119764855598,prcus-a,-0.024866142756580265,"Lasso(alpha=0.355, max_iter=10000)"
0.355,14.0,5.744119764855598,ifrms,-1.9894264264540127,"Lasso(alpha=0.355, max_iter=10000)"
0.355,14.0,5.744119764855598,sspls-v,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,15.0,5.869323532635933,mcgs,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,15.0,5.869323532635933,pos,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,15.0,5.869323532635933,sbps,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,15.0,5.869323532635933,prculs-d,-0.8819419170371752,"Lasso(alpha=0.355, max_iter=10000)"
0.355,15.0,5.869323532635933,prcus-p,-0.9926353237557878,"Lasso(alpha=0.355, max_iter=10000)"
0.355,15.0,5.869323532635933,prcus-i,-1.7503666405242195,"Lasso(alpha=0.355, max_iter=10000)"
0.355,15.0,5.869323532635933,prcus-a,-0.17882493436693953,"Lasso(alpha=0.355, max_iter=10000)"
0.355,15.0,5.869323532635933,ifrms,-2.2098632671113254,"Lasso(alpha=0.355, max_iter=10000)"
0.355,15.0,5.869323532635933,sspls-v,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,16.0,5.8287753973951455,mcgs,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,16.0,5.8287753973951455,pos,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,16.0,5.8287753973951455,sbps,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,16.0,5.8287753973951455,prculs-d,-0.9207694190170581,"Lasso(alpha=0.355, max_iter=10000)"
0.355,16.0,5.8287753973951455,prcus-p,-0.8878321395612845,"Lasso(alpha=0.355, max_iter=10000)"
0.355,16.0,5.8287753973951455,prcus-i,-1.7663499396287168,"Lasso(alpha=0.355, max_iter=10000)"
0.355,16.0,5.8287753973951455,prcus-a,-0.23981805934620387,"Lasso(alpha=0.355, max_iter=10000)"
0.355,16.0,5.8287753973951455,ifrms,-2.1294702522188445,"Lasso(alpha=0.355, max_iter=10000)"
0.355,16.0,5.8287753973951455,sspls-v,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,17.0,5.733195121060108,mcgs,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,17.0,5.733195121060108,pos,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,17.0,5.733195121060108,sbps,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,17.0,5.733195121060108,prculs-d,-0.9637791488760711,"Lasso(alpha=0.355, max_iter=10000)"
0.355,17.0,5.733195121060108,prcus-p,-1.1385471697100213,"Lasso(alpha=0.355, max_iter=10000)"
0.355,17.0,5.733195121060108,prcus-i,-1.9362520649596602,"Lasso(alpha=0.355, max_iter=10000)"
0.355,17.0,5.733195121060108,prcus-a,-0.28264104118236943,"Lasso(alpha=0.355, max_iter=10000)"
0.355,17.0,5.733195121060108,ifrms,-2.2358807952760213,"Lasso(alpha=0.355, max_iter=10000)"
0.355,17.0,5.733195121060108,sspls-v,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,18.0,5.431804835235948,mcgs,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,18.0,5.431804835235948,pos,-0.9103660180237882,"Lasso(alpha=0.355, max_iter=10000)"
0.355,18.0,5.431804835235948,sbps,0.21543753060246898,"Lasso(alpha=0.355, max_iter=10000)"
0.355,18.0,5.431804835235948,prculs-d,-0.4671420476298994,"Lasso(alpha=0.355, max_iter=10000)"
0.355,18.0,5.431804835235948,prcus-p,-1.2635534540401692,"Lasso(alpha=0.355, max_iter=10000)"
0.355,18.0,5.431804835235948,prcus-i,-0.8158067473273827,"Lasso(alpha=0.355, max_iter=10000)"
0.355,18.0,5.431804835235948,prcus-a,-0.08001343021392489,"Lasso(alpha=0.355, max_iter=10000)"
0.355,18.0,5.431804835235948,ifrms,-1.9919453023286071,"Lasso(alpha=0.355, max_iter=10000)"
0.355,18.0,5.431804835235948,sspls-v,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,19.0,5.746182236354468,mcgs,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,19.0,5.746182236354468,pos,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,19.0,5.746182236354468,sbps,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,19.0,5.746182236354468,prculs-d,-0.9360534933446698,"Lasso(alpha=0.355, max_iter=10000)"
0.355,19.0,5.746182236354468,prcus-p,-1.0695680908284597,"Lasso(alpha=0.355, max_iter=10000)"
0.355,19.0,5.746182236354468,prcus-i,-1.7716899937847905,"Lasso(alpha=0.355, max_iter=10000)"
0.355,19.0,5.746182236354468,prcus-a,-0.3348390178310839,"Lasso(alpha=0.355, max_iter=10000)"
0.355,19.0,5.746182236354468,ifrms,-2.285311643490289,"Lasso(alpha=0.355, max_iter=10000)"
0.355,19.0,5.746182236354468,sspls-v,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,20.0,5.883501237034871,mcgs,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,20.0,5.883501237034871,pos,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,20.0,5.883501237034871,sbps,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,20.0,5.883501237034871,prculs-d,-0.9520754391310158,"Lasso(alpha=0.355, max_iter=10000)"
0.355,20.0,5.883501237034871,prcus-p,-0.9986203272437875,"Lasso(alpha=0.355, max_iter=10000)"
0.355,20.0,5.883501237034871,prcus-i,-1.7984535619119149,"Lasso(alpha=0.355, max_iter=10000)"
0.355,20.0,5.883501237034871,prcus-a,-0.21664548530489494,"Lasso(alpha=0.355, max_iter=10000)"
0.355,20.0,5.883501237034871,ifrms,-2.052552073139548,"Lasso(alpha=0.355, max_iter=10000)"
0.355,20.0,5.883501237034871,sspls-v,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,21.0,5.734134495698737,mcgs,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,21.0,5.734134495698737,pos,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,21.0,5.734134495698737,sbps,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,21.0,5.734134495698737,prculs-d,-1.0696254957968665,"Lasso(alpha=0.355, max_iter=10000)"
0.355,21.0,5.734134495698737,prcus-p,-0.8661090083141653,"Lasso(alpha=0.355, max_iter=10000)"
0.355,21.0,5.734134495698737,prcus-i,-1.8530940273319334,"Lasso(alpha=0.355, max_iter=10000)"
0.355,21.0,5.734134495698737,prcus-a,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,21.0,5.734134495698737,ifrms,-2.2641835709300002,"Lasso(alpha=0.355, max_iter=10000)"
0.355,21.0,5.734134495698737,sspls-v,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,22.0,5.836967719486171,mcgs,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,22.0,5.836967719486171,pos,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,22.0,5.836967719486171,sbps,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,22.0,5.836967719486171,prculs-d,-1.0843214595903559,"Lasso(alpha=0.355, max_iter=10000)"
0.355,22.0,5.836967719486171,prcus-p,-1.2356595903686451,"Lasso(alpha=0.355, max_iter=10000)"
0.355,22.0,5.836967719486171,prcus-i,-1.7259446592300431,"Lasso(alpha=0.355, max_iter=10000)"
0.355,22.0,5.836967719486171,prcus-a,-0.12435303518312481,"Lasso(alpha=0.355, max_iter=10000)"
0.355,22.0,5.836967719486171,ifrms,-2.057421673736516,"Lasso(alpha=0.355, max_iter=10000)"
0.355,22.0,5.836967719486171,sspls-v,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,23.0,5.666942677829047,mcgs,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,23.0,5.666942677829047,pos,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,23.0,5.666942677829047,sbps,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,23.0,5.666942677829047,prculs-d,-1.0449338685335814,"Lasso(alpha=0.355, max_iter=10000)"
0.355,23.0,5.666942677829047,prcus-p,-0.6820913065701899,"Lasso(alpha=0.355, max_iter=10000)"
0.355,23.0,5.666942677829047,prcus-i,-1.6559664073017495,"Lasso(alpha=0.355, max_iter=10000)"
0.355,23.0,5.666942677829047,prcus-a,-0.059223496533268645,"Lasso(alpha=0.355, max_iter=10000)"
0.355,23.0,5.666942677829047,ifrms,-2.4840928059577982,"Lasso(alpha=0.355, max_iter=10000)"
0.355,23.0,5.666942677829047,sspls-v,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,24.0,5.3908084702069,mcgs,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,24.0,5.3908084702069,pos,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,24.0,5.3908084702069,sbps,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,24.0,5.3908084702069,prculs-d,-0.7417604689539475,"Lasso(alpha=0.355, max_iter=10000)"
0.355,24.0,5.3908084702069,prcus-p,-1.6147196577968896,"Lasso(alpha=0.355, max_iter=10000)"
0.355,24.0,5.3908084702069,prcus-i,-1.6756809803999984,"Lasso(alpha=0.355, max_iter=10000)"
0.355,24.0,5.3908084702069,prcus-a,-0.5488670930505848,"Lasso(alpha=0.355, max_iter=10000)"
0.355,24.0,5.3908084702069,ifrms,-2.1856267760155794,"Lasso(alpha=0.355, max_iter=10000)"
0.355,24.0,5.3908084702069,sspls-v,0.703014849971794,"Lasso(alpha=0.355, max_iter=10000)"
0.355,25.0,5.504578914632584,mcgs,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,25.0,5.504578914632584,pos,0.16242692956763496,"Lasso(alpha=0.355, max_iter=10000)"
0.355,25.0,5.504578914632584,sbps,-0.23668045798692733,"Lasso(alpha=0.355, max_iter=10000)"
0.355,25.0,5.504578914632584,prculs-d,-0.8846073416927875,"Lasso(alpha=0.355, max_iter=10000)"
0.355,25.0,5.504578914632584,prcus-p,-1.023659452216912,"Lasso(alpha=0.355, max_iter=10000)"
0.355,25.0,5.504578914632584,prcus-i,-1.8439364202879192,"Lasso(alpha=0.355, max_iter=10000)"
0.355,25.0,5.504578914632584,prcus-a,-0.021243821465282295,"Lasso(alpha=0.355, max_iter=10000)"
0.355,25.0,5.504578914632584,ifrms,-2.295169455911581,"Lasso(alpha=0.355, max_iter=10000)"
0.355,25.0,5.504578914632584,sspls-v,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,26.0,5.606592910573683,mcgs,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,26.0,5.606592910573683,pos,-0.10330635356177413,"Lasso(alpha=0.355, max_iter=10000)"
0.355,26.0,5.606592910573683,sbps,-0.24382430781134423,"Lasso(alpha=0.355, max_iter=10000)"
0.355,26.0,5.606592910573683,prculs-d,-1.0131685754842,"Lasso(alpha=0.355, max_iter=10000)"
0.355,26.0,5.606592910573683,prcus-p,-0.7025091078773514,"Lasso(alpha=0.355, max_iter=10000)"
0.355,26.0,5.606592910573683,prcus-i,-2.205527352805836,"Lasso(alpha=0.355, max_iter=10000)"
0.355,26.0,5.606592910573683,prcus-a,-0.7939178189220053,"Lasso(alpha=0.355, max_iter=10000)"
0.355,26.0,5.606592910573683,ifrms,-2.6377918239207774,"Lasso(alpha=0.355, max_iter=10000)"
0.355,26.0,5.606592910573683,sspls-v,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,27.0,5.7794949865604694,mcgs,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,27.0,5.7794949865604694,pos,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,27.0,5.7794949865604694,sbps,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,27.0,5.7794949865604694,prculs-d,-1.0730224320270827,"Lasso(alpha=0.355, max_iter=10000)"
0.355,27.0,5.7794949865604694,prcus-p,-0.8245707279703081,"Lasso(alpha=0.355, max_iter=10000)"
0.355,27.0,5.7794949865604694,prcus-i,-1.8163879232431928,"Lasso(alpha=0.355, max_iter=10000)"
0.355,27.0,5.7794949865604694,prcus-a,-0.2095209496905625,"Lasso(alpha=0.355, max_iter=10000)"
0.355,27.0,5.7794949865604694,ifrms,-2.4032439493512534,"Lasso(alpha=0.355, max_iter=10000)"
0.355,27.0,5.7794949865604694,sspls-v,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,28.0,5.678254008007036,mcgs,-0.12253939079565537,"Lasso(alpha=0.355, max_iter=10000)"
0.355,28.0,5.678254008007036,pos,-0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,28.0,5.678254008007036,sbps,-0.01657386560631236,"Lasso(alpha=0.355, max_iter=10000)"
0.355,28.0,5.678254008007036,prculs-d,-1.2008334606611304,"Lasso(alpha=0.355, max_iter=10000)"
0.355,28.0,5.678254008007036,prcus-p,-1.0634855408044028,"Lasso(alpha=0.355, max_iter=10000)"
0.355,28.0,5.678254008007036,prcus-i,-2.1170230022523184,"Lasso(alpha=0.355, max_iter=10000)"
0.355,28.0,5.678254008007036,prcus-a,0.0,"Lasso(alpha=0.355, max_iter=10000)"
0.355,28.0,5.678254008007036,ifrms,-2.1496115177437143,"Lasso(alpha=0.355, max_iter=10000)"
0.355,28.0,5.678254008007036,sspls-v,0.07037728357688725,"Lasso(alpha=0.355, max_iter=10000)"
0.38,1.0,5.792449285421162,mcgs,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,1.0,5.792449285421162,pos,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,1.0,5.792449285421162,sbps,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,1.0,5.792449285421162,prculs-d,-0.8972902615191966,"Lasso(alpha=0.38, max_iter=10000)"
0.38,1.0,5.792449285421162,prcus-p,-0.9070498402979686,"Lasso(alpha=0.38, max_iter=10000)"
0.38,1.0,5.792449285421162,prcus-i,-1.6737056646671973,"Lasso(alpha=0.38, max_iter=10000)"
0.38,1.0,5.792449285421162,prcus-a,-0.0934380679266842,"Lasso(alpha=0.38, max_iter=10000)"
0.38,1.0,5.792449285421162,ifrms,-2.2294295543356166,"Lasso(alpha=0.38, max_iter=10000)"
0.38,1.0,5.792449285421162,sspls-v,0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,2.0,5.4145539981253155,mcgs,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,2.0,5.4145539981253155,pos,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,2.0,5.4145539981253155,sbps,-0.7557536030755938,"Lasso(alpha=0.38, max_iter=10000)"
0.38,2.0,5.4145539981253155,prculs-d,-1.4920614646827324,"Lasso(alpha=0.38, max_iter=10000)"
0.38,2.0,5.4145539981253155,prcus-p,-0.8457011367319331,"Lasso(alpha=0.38, max_iter=10000)"
0.38,2.0,5.4145539981253155,prcus-i,-1.4926239102605052,"Lasso(alpha=0.38, max_iter=10000)"
0.38,2.0,5.4145539981253155,prcus-a,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,2.0,5.4145539981253155,ifrms,-1.9806544302710198,"Lasso(alpha=0.38, max_iter=10000)"
0.38,2.0,5.4145539981253155,sspls-v,0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,3.0,5.871837654276367,mcgs,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,3.0,5.871837654276367,pos,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,3.0,5.871837654276367,sbps,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,3.0,5.871837654276367,prculs-d,-0.8545869385978111,"Lasso(alpha=0.38, max_iter=10000)"
0.38,3.0,5.871837654276367,prcus-p,-0.6520595632653613,"Lasso(alpha=0.38, max_iter=10000)"
0.38,3.0,5.871837654276367,prcus-i,-1.6878772445648922,"Lasso(alpha=0.38, max_iter=10000)"
0.38,3.0,5.871837654276367,prcus-a,-0.0754689325607205,"Lasso(alpha=0.38, max_iter=10000)"
0.38,3.0,5.871837654276367,ifrms,-2.2591069550336815,"Lasso(alpha=0.38, max_iter=10000)"
0.38,3.0,5.871837654276367,sspls-v,0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,4.0,5.641429354430802,mcgs,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,4.0,5.641429354430802,pos,0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,4.0,5.641429354430802,sbps,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,4.0,5.641429354430802,prculs-d,-0.8716618938020817,"Lasso(alpha=0.38, max_iter=10000)"
0.38,4.0,5.641429354430802,prcus-p,-0.7680324892800805,"Lasso(alpha=0.38, max_iter=10000)"
0.38,4.0,5.641429354430802,prcus-i,-1.6053134626984102,"Lasso(alpha=0.38, max_iter=10000)"
0.38,4.0,5.641429354430802,prcus-a,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,4.0,5.641429354430802,ifrms,-1.8759642258942577,"Lasso(alpha=0.38, max_iter=10000)"
0.38,4.0,5.641429354430802,sspls-v,0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,5.0,5.707114158197463,mcgs,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,5.0,5.707114158197463,pos,0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,5.0,5.707114158197463,sbps,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,5.0,5.707114158197463,prculs-d,-1.0471786889093033,"Lasso(alpha=0.38, max_iter=10000)"
0.38,5.0,5.707114158197463,prcus-p,-1.001588858482579,"Lasso(alpha=0.38, max_iter=10000)"
0.38,5.0,5.707114158197463,prcus-i,-2.0416969973952854,"Lasso(alpha=0.38, max_iter=10000)"
0.38,5.0,5.707114158197463,prcus-a,-0.42116496336205106,"Lasso(alpha=0.38, max_iter=10000)"
0.38,5.0,5.707114158197463,ifrms,-2.119917533215915,"Lasso(alpha=0.38, max_iter=10000)"
0.38,5.0,5.707114158197463,sspls-v,0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,6.0,5.4084071113982395,mcgs,0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,6.0,5.4084071113982395,pos,0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,6.0,5.4084071113982395,sbps,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,6.0,5.4084071113982395,prculs-d,-1.3185013908039611,"Lasso(alpha=0.38, max_iter=10000)"
0.38,6.0,5.4084071113982395,prcus-p,-1.3251034732327698,"Lasso(alpha=0.38, max_iter=10000)"
0.38,6.0,5.4084071113982395,prcus-i,-1.987660507198157,"Lasso(alpha=0.38, max_iter=10000)"
0.38,6.0,5.4084071113982395,prcus-a,-0.5290795781185766,"Lasso(alpha=0.38, max_iter=10000)"
0.38,6.0,5.4084071113982395,ifrms,-1.847092041434548,"Lasso(alpha=0.38, max_iter=10000)"
0.38,6.0,5.4084071113982395,sspls-v,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,7.0,5.688451999175225,mcgs,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,7.0,5.688451999175225,pos,0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,7.0,5.688451999175225,sbps,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,7.0,5.688451999175225,prculs-d,-0.9694506052505295,"Lasso(alpha=0.38, max_iter=10000)"
0.38,7.0,5.688451999175225,prcus-p,-0.6507533622589696,"Lasso(alpha=0.38, max_iter=10000)"
0.38,7.0,5.688451999175225,prcus-i,-1.7951914522539925,"Lasso(alpha=0.38, max_iter=10000)"
0.38,7.0,5.688451999175225,prcus-a,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,7.0,5.688451999175225,ifrms,-2.3891554271612088,"Lasso(alpha=0.38, max_iter=10000)"
0.38,7.0,5.688451999175225,sspls-v,0.08799520594138024,"Lasso(alpha=0.38, max_iter=10000)"
0.38,8.0,5.732424715463645,mcgs,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,8.0,5.732424715463645,pos,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,8.0,5.732424715463645,sbps,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,8.0,5.732424715463645,prculs-d,-0.9106457786390884,"Lasso(alpha=0.38, max_iter=10000)"
0.38,8.0,5.732424715463645,prcus-p,-0.9550700353071668,"Lasso(alpha=0.38, max_iter=10000)"
0.38,8.0,5.732424715463645,prcus-i,-1.74303996211974,"Lasso(alpha=0.38, max_iter=10000)"
0.38,8.0,5.732424715463645,prcus-a,-0.10535696827239649,"Lasso(alpha=0.38, max_iter=10000)"
0.38,8.0,5.732424715463645,ifrms,-2.222744733144706,"Lasso(alpha=0.38, max_iter=10000)"
0.38,8.0,5.732424715463645,sspls-v,0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,9.0,5.301746860709001,mcgs,0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,9.0,5.301746860709001,pos,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,9.0,5.301746860709001,sbps,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,9.0,5.301746860709001,prculs-d,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,9.0,5.301746860709001,prcus-p,-0.943003864890714,"Lasso(alpha=0.38, max_iter=10000)"
0.38,9.0,5.301746860709001,prcus-i,-1.6474933649632058,"Lasso(alpha=0.38, max_iter=10000)"
0.38,9.0,5.301746860709001,prcus-a,-0.2771016763250602,"Lasso(alpha=0.38, max_iter=10000)"
0.38,9.0,5.301746860709001,ifrms,-1.8964534850699395,"Lasso(alpha=0.38, max_iter=10000)"
0.38,9.0,5.301746860709001,sspls-v,0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,10.0,5.13946099259569,mcgs,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,10.0,5.13946099259569,pos,0.08157549792337473,"Lasso(alpha=0.38, max_iter=10000)"
0.38,10.0,5.13946099259569,sbps,0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,10.0,5.13946099259569,prculs-d,-0.6117975541720464,"Lasso(alpha=0.38, max_iter=10000)"
0.38,10.0,5.13946099259569,prcus-p,-1.0820221318286956,"Lasso(alpha=0.38, max_iter=10000)"
0.38,10.0,5.13946099259569,prcus-i,-1.6151715066952728,"Lasso(alpha=0.38, max_iter=10000)"
0.38,10.0,5.13946099259569,prcus-a,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,10.0,5.13946099259569,ifrms,-2.1075606365554647,"Lasso(alpha=0.38, max_iter=10000)"
0.38,10.0,5.13946099259569,sspls-v,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,11.0,5.309737648308577,mcgs,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,11.0,5.309737648308577,pos,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,11.0,5.309737648308577,sbps,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,11.0,5.309737648308577,prculs-d,-0.32160902458548557,"Lasso(alpha=0.38, max_iter=10000)"
0.38,11.0,5.309737648308577,prcus-p,-0.8760624796176659,"Lasso(alpha=0.38, max_iter=10000)"
0.38,11.0,5.309737648308577,prcus-i,-1.9709177786462346,"Lasso(alpha=0.38, max_iter=10000)"
0.38,11.0,5.309737648308577,prcus-a,-0.17234357423152627,"Lasso(alpha=0.38, max_iter=10000)"
0.38,11.0,5.309737648308577,ifrms,-2.513956724476036,"Lasso(alpha=0.38, max_iter=10000)"
0.38,11.0,5.309737648308577,sspls-v,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,12.0,5.423779584989507,mcgs,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,12.0,5.423779584989507,pos,0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,12.0,5.423779584989507,sbps,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,12.0,5.423779584989507,prculs-d,-0.9543186924895922,"Lasso(alpha=0.38, max_iter=10000)"
0.38,12.0,5.423779584989507,prcus-p,-0.5817336797552437,"Lasso(alpha=0.38, max_iter=10000)"
0.38,12.0,5.423779584989507,prcus-i,-1.27909024920223,"Lasso(alpha=0.38, max_iter=10000)"
0.38,12.0,5.423779584989507,prcus-a,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,12.0,5.423779584989507,ifrms,-2.1273740850907163,"Lasso(alpha=0.38, max_iter=10000)"
0.38,12.0,5.423779584989507,sspls-v,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,13.0,5.3342392192426225,mcgs,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,13.0,5.3342392192426225,pos,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,13.0,5.3342392192426225,sbps,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,13.0,5.3342392192426225,prculs-d,-0.9866904516248666,"Lasso(alpha=0.38, max_iter=10000)"
0.38,13.0,5.3342392192426225,prcus-p,-0.587156139117787,"Lasso(alpha=0.38, max_iter=10000)"
0.38,13.0,5.3342392192426225,prcus-i,-2.120569873302278,"Lasso(alpha=0.38, max_iter=10000)"
0.38,13.0,5.3342392192426225,prcus-a,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,13.0,5.3342392192426225,ifrms,-2.728754328973117,"Lasso(alpha=0.38, max_iter=10000)"
0.38,13.0,5.3342392192426225,sspls-v,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,14.0,5.691205693026152,mcgs,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,14.0,5.691205693026152,pos,-0.0,"Lasso(alpha=0.38, max_iter=10000)"
0.38,14.0,5.691205693026152,sbps,-0.4378267943326023,"Lasso(alpha=0.38, max_iter=10000)"
